release_id,release_title,disc_number,position,title,length,id
00dafa47-bdce-4d96-b8af-af0859ee008f,The Beatles’ Hits,1,1,From Me to You,117106,dc87225b-46bc-4a5d-837f-14e7eb8f2ca2
00dafa47-bdce-4d96-b8af-af0859ee008f,The Beatles’ Hits,1,2,Thank You Girl,123600,72e496b3-73e5-482a-99f8-5a0f9a844391
00dafa47-bdce-4d96-b8af-af0859ee008f,The Beatles’ Hits,1,3,Please Please Me,121786,875c1cf7-f568-4f0d-b5e3-bc8a7614269a
00dafa47-bdce-4d96-b8af-af0859ee008f,The Beatles’ Hits,1,4,Love Me Do,141693,1f518811-7cf9-4bdc-a656-0958e130f312
02a86451-1ce5-467e-bef3-a0644ecdc7ff,From Me to You / Thank You Girl,1,1,From Me to You,117106,dc87225b-46bc-4a5d-837f-14e7eb8f2ca2
02a86451-1ce5-467e-bef3-a0644ecdc7ff,From Me to You / Thank You Girl,1,2,Thank You Girl,123600,72e496b3-73e5-482a-99f8-5a0f9a844391
0626822a-600f-3324-8a21-36eb7c812cb5,I Want to Hold Your Hand,1,1,I Want to Hold Your Hand,147000,e9433409-2786-4194-8dfb-9427e6ba34d2
0626822a-600f-3324-8a21-36eb7c812cb5,I Want to Hold Your Hand,1,2,This Boy,135000,7c9e1dfc-71e4-4980-982b-ef841efdd325
0805a5cf-d036-41c3-bc9b-af52aa01b21b,Love Me Do,1,1,Love Me Do,143906,f87eb4dd-7e3c-4365-a3c8-f144696f5952
0805a5cf-d036-41c3-bc9b-af52aa01b21b,Love Me Do,1,2,P.S. I Love You,124000,c84e23aa-20d9-45df-85cb-a6ecdba6e44e
08a76e48-4d6a-3d9f-a25b-5d96166a05ae,Please Please Me / Ask My Why,1,1,Please Please Me,121786,875c1cf7-f568-4f0d-b5e3-bc8a7614269a
08a76e48-4d6a-3d9f-a25b-5d96166a05ae,Please Please Me / Ask My Why,1,2,Ask Me Why,142000,c8da403f-3c34-48b0-ae9e-7aa419df07c3
0d406e63-549a-4326-a319-509ff15398f0,No. 1,1,1,I Saw Her Standing There,175800,da77d23c-3acb-4b3d-9596-24aa55f03ece
0d406e63-549a-4326-a319-509ff15398f0,No. 1,1,2,Misery,110200,c91fd146-01cb-4673-b653-d0845c05e164
0d406e63-549a-4326-a319-509ff15398f0,No. 1,1,3,Anna (Go to Him),177933,db567516-40c0-46b0-9198-a196b8d2a19c
0d406e63-549a-4326-a319-509ff15398f0,No. 1,1,4,Chains,146493,b4e7e5e2-69a5-423c-be62-6a888d07ccb6
0ddf8f4f-2a0f-32b4-af77-6c00473a9edb,From Me to You / Thank You Girl,1,1,From Me to You,117106,dc87225b-46bc-4a5d-837f-14e7eb8f2ca2
0ddf8f4f-2a0f-32b4-af77-6c00473a9edb,From Me to You / Thank You Girl,1,2,Thank You Girl,123600,72e496b3-73e5-482a-99f8-5a0f9a844391
17c32d28-8783-490b-988c-aa8e289db011,Love Me Do / P.S. I Love You,1,1,Love Me Do,141693,1f518811-7cf9-4bdc-a656-0958e130f312
17c32d28-8783-490b-988c-aa8e289db011,Love Me Do / P.S. I Love You,1,2,P.S. I Love You,124000,c84e23aa-20d9-45df-85cb-a6ecdba6e44e
1ddc316c-2578-4aac-a975-5e21b33a4549,With The Beatles,1,1,It Won’t Be Long,133000,49150aa6-2f72-4c95-9247-130d5046e827
1ddc316c-2578-4aac-a975-5e21b33a4549,With The Beatles,1,2,All I’ve Got to Do,125000,c0071f77-86d0-4b0d-a36d-44c8af14dbe8
1ddc316c-2578-4aac-a975-5e21b33a4549,With The Beatles,1,3,All My Loving,130000,be5761a7-d99a-44e8-96a4-904b490f7061
1ddc316c-2578-4aac-a975-5e21b33a4549,With The Beatles,1,4,Don’t Bother Me,149000,fd8dec5e-c45f-4761-9d15-c1fb675cc21b
1ddc316c-2578-4aac-a975-5e21b33a4549,With The Beatles,1,5,Little Child,108000,13075131-64d3-447d-9c98-cd3e06afffda
1ddc316c-2578-4aac-a975-5e21b33a4549,With The Beatles,1,6,Till There Was You,137000,7ac6bb7b-6dca-4343-95f6-27eefc1a8841
1ddc316c-2578-4aac-a975-5e21b33a4549,With The Beatles,1,7,Please Mister Postman,155000,d6760a03-b4fe-429b-ac0e-f49416a12409
1ddc316c-2578-4aac-a975-5e21b33a4549,With The Beatles,1,8,Roll Over Beethoven,167640,706be20f-e062-4569-94cc-25842dc0a625
1ddc316c-2578-4aac-a975-5e21b33a4549,With The Beatles,1,9,Hold Me Tight,153000,0432a2b7-614b-4389-b4fd-44ecdaddc84f
1ddc316c-2578-4aac-a975-5e21b33a4549,With The Beatles,1,10,You Really Got a Hold on Me,183000,c30faedd-630b-48ea-9187-2ee737c310de
1ddc316c-2578-4aac-a975-5e21b33a4549,With The Beatles,1,11,I Wanna Be Your Man,119000,fe9a1f66-b3f7-451a-b0af-0ad513beafed
1ddc316c-2578-4aac-a975-5e21b33a4549,With The Beatles,1,12,Devil in Her Heart,148000,42fd2bdf-eb4b-486c-b144-d650013bd5b4
1ddc316c-2578-4aac-a975-5e21b33a4549,With The Beatles,1,13,Not a Second Time,128000,b5351678-2cbe-4b3d-b843-9fbc0e36b423
1ddc316c-2578-4aac-a975-5e21b33a4549,With The Beatles,1,14,Money (That’s What I Want),168000,37904f52-5381-4afa-a7a9-b49f408d6d33
20e0bad7-bfbf-4f18-b0b3-8549dfcef6f3,Love Me Do / P.S. I Love You,1,1,Love Me Do,143906,f87eb4dd-7e3c-4365-a3c8-f144696f5952
20e0bad7-bfbf-4f18-b0b3-8549dfcef6f3,Love Me Do / P.S. I Love You,1,2,P.S. I Love You,124000,c84e23aa-20d9-45df-85cb-a6ecdba6e44e
231aae8a-fd9a-42b4-bb2e-0b2e94f202fa,Please Please Me / Ask Me Why,1,1,Please Please Me,121786,875c1cf7-f568-4f0d-b5e3-bc8a7614269a
231aae8a-fd9a-42b4-bb2e-0b2e94f202fa,Please Please Me / Ask Me Why,1,2,Ask Me Why,142000,c8da403f-3c34-48b0-ae9e-7aa419df07c3
2521ed53-2c54-37fe-8916-c4cc48e883a1,Beatlemania! With The Beatles,1,1,It Won’t Be Long,133000,49150aa6-2f72-4c95-9247-130d5046e827
2521ed53-2c54-37fe-8916-c4cc48e883a1,Beatlemania! With The Beatles,1,2,All I’ve Got to Do,125000,c0071f77-86d0-4b0d-a36d-44c8af14dbe8
2521ed53-2c54-37fe-8916-c4cc48e883a1,Beatlemania! With The Beatles,1,3,All My Loving,130000,be5761a7-d99a-44e8-96a4-904b490f7061
2521ed53-2c54-37fe-8916-c4cc48e883a1,Beatlemania! With The Beatles,1,4,Don’t Bother Me,149000,fd8dec5e-c45f-4761-9d15-c1fb675cc21b
2521ed53-2c54-37fe-8916-c4cc48e883a1,Beatlemania! With The Beatles,1,5,Little Child,108000,13075131-64d3-447d-9c98-cd3e06afffda
2521ed53-2c54-37fe-8916-c4cc48e883a1,Beatlemania! With The Beatles,1,6,Till There Was You,137000,7ac6bb7b-6dca-4343-95f6-27eefc1a8841
2521ed53-2c54-37fe-8916-c4cc48e883a1,Beatlemania! With The Beatles,1,7,Please Mister Postman,155000,d6760a03-b4fe-429b-ac0e-f49416a12409
2521ed53-2c54-37fe-8916-c4cc48e883a1,Beatlemania! With The Beatles,1,8,Roll Over Beethoven,167640,706be20f-e062-4569-94cc-25842dc0a625
2521ed53-2c54-37fe-8916-c4cc48e883a1,Beatlemania! With The Beatles,1,9,Hold Me Tight,153000,0432a2b7-614b-4389-b4fd-44ecdaddc84f
2521ed53-2c54-37fe-8916-c4cc48e883a1,Beatlemania! With The Beatles,1,10,You Really Got a Hold on Me,183000,c30faedd-630b-48ea-9187-2ee737c310de
2521ed53-2c54-37fe-8916-c4cc48e883a1,Beatlemania! With The Beatles,1,11,I Wanna Be Your Man,119000,fe9a1f66-b3f7-451a-b0af-0ad513beafed
2521ed53-2c54-37fe-8916-c4cc48e883a1,Beatlemania! With The Beatles,1,12,Devil in Her Heart,148000,42fd2bdf-eb4b-486c-b144-d650013bd5b4
2521ed53-2c54-37fe-8916-c4cc48e883a1,Beatlemania! With The Beatles,1,13,Not a Second Time,128000,b5351678-2cbe-4b3d-b843-9fbc0e36b423
2521ed53-2c54-37fe-8916-c4cc48e883a1,Beatlemania! With The Beatles,1,14,Money (That’s What I Want),168000,37904f52-5381-4afa-a7a9-b49f408d6d33
26cd4f44-72fd-4899-867f-ab2a54c109b6,Love Me Do / P.S. I Love You,1,1,Love Me Do,143906,f87eb4dd-7e3c-4365-a3c8-f144696f5952
26cd4f44-72fd-4899-867f-ab2a54c109b6,Love Me Do / P.S. I Love You,1,2,P.S. I Love You,124000,c84e23aa-20d9-45df-85cb-a6ecdba6e44e
27cf1b80-8ecb-4417-9683-10ab63e20a0d,Introducing… The Beatles,1,1,I Saw Her Standing There,175800,da77d23c-3acb-4b3d-9596-24aa55f03ece
27cf1b80-8ecb-4417-9683-10ab63e20a0d,Introducing… The Beatles,1,2,Misery,105000,b5b2c4ce-4c7d-4fa9-99ab-96cc10e767f1
27cf1b80-8ecb-4417-9683-10ab63e20a0d,Introducing… The Beatles,1,3,Anna (Go to Him),177933,db567516-40c0-46b0-9198-a196b8d2a19c
27cf1b80-8ecb-4417-9683-10ab63e20a0d,Introducing… The Beatles,1,4,Chains,146493,b4e7e5e2-69a5-423c-be62-6a888d07ccb6
27cf1b80-8ecb-4417-9683-10ab63e20a0d,Introducing… The Beatles,1,5,Boys,147506,64e7b8ca-2fa2-47ae-8f6a-e3ebf835e2da
27cf1b80-8ecb-4417-9683-10ab63e20a0d,Introducing… The Beatles,1,6,Love Me Do,141693,1f518811-7cf9-4bdc-a656-0958e130f312
27cf1b80-8ecb-4417-9683-10ab63e20a0d,Introducing… The Beatles,1,7,P.S. I Love You,124000,c84e23aa-20d9-45df-85cb-a6ecdba6e44e
27cf1b80-8ecb-4417-9683-10ab63e20a0d,Introducing… The Beatles,1,8,Baby It’s You,160226,f9b03c87-41da-4e69-b97d-500d587e3703
27cf1b80-8ecb-4417-9683-10ab63e20a0d,Introducing… The Beatles,1,9,Do You Want to Know a Secret,120000,42df56b9-0aa2-4cb7-bcb5-b8c6d89803de
27cf1b80-8ecb-4417-9683-10ab63e20a0d,Introducing… The Beatles,1,10,A Taste of Honey,125133,a6fbba57-6e43-4a8b-a017-c9c2cf64b282
27cf1b80-8ecb-4417-9683-10ab63e20a0d,Introducing… The Beatles,1,11,There’s a Place,113000,14c4b37f-8a93-4dc3-bc23-2ed86cdb20bb
27cf1b80-8ecb-4417-9683-10ab63e20a0d,Introducing… The Beatles,1,12,Twist and Shout,153466,af6fb155-b03c-46ea-a44e-22ce394b2a46
28ab69e1-eb9b-4887-b8e3-dd6e58441aef,I Want to Hold Your Hand / This Boy,1,1,I Want to Hold Your Hand,147000,e9433409-2786-4194-8dfb-9427e6ba34d2
28ab69e1-eb9b-4887-b8e3-dd6e58441aef,I Want to Hold Your Hand / This Boy,1,2,This Boy,135000,7c9e1dfc-71e4-4980-982b-ef841efdd325
2999bc64-9246-41b1-9469-178a1a9a9227,Please Please Me,1,1,I Saw Her Standing There,175800,da77d23c-3acb-4b3d-9596-24aa55f03ece
2999bc64-9246-41b1-9469-178a1a9a9227,Please Please Me,1,2,Misery,110200,c91fd146-01cb-4673-b653-d0845c05e164
2999bc64-9246-41b1-9469-178a1a9a9227,Please Please Me,1,3,Anna (Go to Him),177933,db567516-40c0-46b0-9198-a196b8d2a19c
2999bc64-9246-41b1-9469-178a1a9a9227,Please Please Me,1,4,Chains,146493,b4e7e5e2-69a5-423c-be62-6a888d07ccb6
2999bc64-9246-41b1-9469-178a1a9a9227,Please Please Me,1,5,Boys,147506,64e7b8ca-2fa2-47ae-8f6a-e3ebf835e2da
2999bc64-9246-41b1-9469-178a1a9a9227,Please Please Me,1,6,Ask Me Why,147733,04532aae-d0cb-403c-8e09-7ea1716a124c
2999bc64-9246-41b1-9469-178a1a9a9227,Please Please Me,1,7,Please Please Me,121786,875c1cf7-f568-4f0d-b5e3-bc8a7614269a
2999bc64-9246-41b1-9469-178a1a9a9227,Please Please Me,1,8,Love Me Do,141693,1f518811-7cf9-4bdc-a656-0958e130f312
2999bc64-9246-41b1-9469-178a1a9a9227,Please Please Me,1,9,P.S. I Love You,124000,c84e23aa-20d9-45df-85cb-a6ecdba6e44e
2999bc64-9246-41b1-9469-178a1a9a9227,Please Please Me,1,10,Baby It’s You,160226,f9b03c87-41da-4e69-b97d-500d587e3703
2999bc64-9246-41b1-9469-178a1a9a9227,Please Please Me,1,11,Do You Want to Know a Secret,120000,42df56b9-0aa2-4cb7-bcb5-b8c6d89803de
2999bc64-9246-41b1-9469-178a1a9a9227,Please Please Me,1,12,A Taste of Honey,125133,a6fbba57-6e43-4a8b-a017-c9c2cf64b282
2999bc64-9246-41b1-9469-178a1a9a9227,Please Please Me,1,13,There’s a Place,113000,14c4b37f-8a93-4dc3-bc23-2ed86cdb20bb
2999bc64-9246-41b1-9469-178a1a9a9227,Please Please Me,1,14,Twist and Shout,153466,af6fb155-b03c-46ea-a44e-22ce394b2a46
32f132b7-483b-4c42-8b5e-5a511f37c08e,Please Please Me / Ask Me Why,1,1,Please Please Me,121786,875c1cf7-f568-4f0d-b5e3-bc8a7614269a
32f132b7-483b-4c42-8b5e-5a511f37c08e,Please Please Me / Ask Me Why,1,2,Ask Me Why,142000,c8da403f-3c34-48b0-ae9e-7aa419df07c3
3538e59b-8ca3-3c21-a454-73cdec8ac2f6,Introducing… The Beatles,1,1,I Saw Her Standing There,175800,da77d23c-3acb-4b3d-9596-24aa55f03ece
3538e59b-8ca3-3c21-a454-73cdec8ac2f6,Introducing… The Beatles,1,2,Misery,105000,b5b2c4ce-4c7d-4fa9-99ab-96cc10e767f1
3538e59b-8ca3-3c21-a454-73cdec8ac2f6,Introducing… The Beatles,1,3,Anna (Go to Him),177933,db567516-40c0-46b0-9198-a196b8d2a19c
3538e59b-8ca3-3c21-a454-73cdec8ac2f6,Introducing… The Beatles,1,4,Chains,146493,b4e7e5e2-69a5-423c-be62-6a888d07ccb6
3538e59b-8ca3-3c21-a454-73cdec8ac2f6,Introducing… The Beatles,1,5,Boys,147506,64e7b8ca-2fa2-47ae-8f6a-e3ebf835e2da
3538e59b-8ca3-3c21-a454-73cdec8ac2f6,Introducing… The Beatles,1,6,Love Me Do,141693,1f518811-7cf9-4bdc-a656-0958e130f312
3538e59b-8ca3-3c21-a454-73cdec8ac2f6,Introducing… The Beatles,1,7,P.S. I Love You,124000,c84e23aa-20d9-45df-85cb-a6ecdba6e44e
3538e59b-8ca3-3c21-a454-73cdec8ac2f6,Introducing… The Beatles,1,8,Baby It’s You,160226,f9b03c87-41da-4e69-b97d-500d587e3703
3538e59b-8ca3-3c21-a454-73cdec8ac2f6,Introducing… The Beatles,1,9,Do You Want to Know a Secret,120000,42df56b9-0aa2-4cb7-bcb5-b8c6d89803de
3538e59b-8ca3-3c21-a454-73cdec8ac2f6,Introducing… The Beatles,1,10,A Taste of Honey,125133,a6fbba57-6e43-4a8b-a017-c9c2cf64b282
3538e59b-8ca3-3c21-a454-73cdec8ac2f6,Introducing… The Beatles,1,11,There’s a Place,113000,14c4b37f-8a93-4dc3-bc23-2ed86cdb20bb
3538e59b-8ca3-3c21-a454-73cdec8ac2f6,Introducing… The Beatles,1,12,Twist and Shout,153466,af6fb155-b03c-46ea-a44e-22ce394b2a46
369a42c9-5036-4747-8daa-10c15b11d0a4,"Prince of Wales Theatre, London UK, November 10, 1963 (Royal Variety Performance)",1,1,ATV identification - Twist And Shout (exerpt),27106,64c8f7bf-255d-4673-b759-4ffcf6115ce0
369a42c9-5036-4747-8daa-10c15b11d0a4,"Prince of Wales Theatre, London UK, November 10, 1963 (Royal Variety Performance)",1,2,Harry Secombe,72173,3bfeb84f-1d54-446f-9249-f646ea731b34
369a42c9-5036-4747-8daa-10c15b11d0a4,"Prince of Wales Theatre, London UK, November 10, 1963 (Royal Variety Performance)",1,3,From Me To You,122026,88abbbd8-8f26-4120-946a-13246200478a
369a42c9-5036-4747-8daa-10c15b11d0a4,"Prince of Wales Theatre, London UK, November 10, 1963 (Royal Variety Performance)",1,4,Intro to She Loves You,6933,09931567-b3da-45fc-bcc9-fdb9a3cae11f
369a42c9-5036-4747-8daa-10c15b11d0a4,"Prince of Wales Theatre, London UK, November 10, 1963 (Royal Variety Performance)",1,5,She Loves You,157760,b08ef894-540d-4456-8cd0-cf3beb080678
369a42c9-5036-4747-8daa-10c15b11d0a4,"Prince of Wales Theatre, London UK, November 10, 1963 (Royal Variety Performance)",1,6,Intro to Till There Was You,10866,849c378d-e846-4c18-bc94-8d6aae1da31f
369a42c9-5036-4747-8daa-10c15b11d0a4,"Prince of Wales Theatre, London UK, November 10, 1963 (Royal Variety Performance)",1,7,Till There Was You,152786,b89a4047-384d-4ff9-8f70-0e7c078cd5b2
369a42c9-5036-4747-8daa-10c15b11d0a4,"Prince of Wales Theatre, London UK, November 10, 1963 (Royal Variety Performance)",1,8,Intro to Twist And Shout,19960,6eb79d0e-8fdc-4c7c-a7bb-84434dfec163
369a42c9-5036-4747-8daa-10c15b11d0a4,"Prince of Wales Theatre, London UK, November 10, 1963 (Royal Variety Performance)",1,9,Twist And Shout,158493,66bbd2db-0ed9-4d75-8144-1e9a18618b67
369a42c9-5036-4747-8daa-10c15b11d0a4,"Prince of Wales Theatre, London UK, November 10, 1963 (Royal Variety Performance)",1,10,Joe Loss And His Orchestra,27800,11bb0a6b-2f5d-40fd-a0ee-211dee4fceb3
369a42c9-5036-4747-8daa-10c15b11d0a4,"Prince of Wales Theatre, London UK, November 10, 1963 (Royal Variety Performance)",1,11,Dickie Henderson,58680,c4403649-a182-4c3f-acf9-12bc6b02c330
369a42c9-5036-4747-8daa-10c15b11d0a4,"Prince of Wales Theatre, London UK, November 10, 1963 (Royal Variety Performance)",1,12,Intro to Till There Was You (improved source),12106,2718b948-650c-4906-b7f3-483dced9d436
369a42c9-5036-4747-8daa-10c15b11d0a4,"Prince of Wales Theatre, London UK, November 10, 1963 (Royal Variety Performance)",1,13,Till There Was You (improved source),155920,fc19ff89-fd15-40e9-85b4-93b276c36e6d
369a42c9-5036-4747-8daa-10c15b11d0a4,"Prince of Wales Theatre, London UK, November 10, 1963 (Royal Variety Performance)",1,14,Intro to Twist And Shout (improved source),16480,12a9ebbd-3615-4922-ab59-97c77129cf68
369a42c9-5036-4747-8daa-10c15b11d0a4,"Prince of Wales Theatre, London UK, November 10, 1963 (Royal Variety Performance)",1,15,Twist And Shout (improved source),179600,96d8b4de-6fb9-49cb-b693-0ab65b5bd706
3a685770-7326-34fc-9f18-e5f5626f3dc5,Please Please Me,1,1,I Saw Her Standing There,175773,0e04d324-4710-422e-8a4a-1d7362caa5ad
3a685770-7326-34fc-9f18-e5f5626f3dc5,Please Please Me,1,2,Misery,108547,cd80145d-f897-4469-a7d5-cedc6d83b816
3a685770-7326-34fc-9f18-e5f5626f3dc5,Please Please Me,1,3,Anna (Go to Him),177133,59b38ba7-ad30-4dfe-ba41-3d8ee4348c18
3a685770-7326-34fc-9f18-e5f5626f3dc5,Please Please Me,1,4,Chains,145080,7c56b21f-17d5-43a3-a698-14373c1f302d
3a685770-7326-34fc-9f18-e5f5626f3dc5,Please Please Me,1,5,Boys,146440,606667b6-12ac-4e34-9e42-d5c773916d10
3a685770-7326-34fc-9f18-e5f5626f3dc5,Please Please Me,1,6,Ask Me Why,146533,d9944f08-0291-4939-9630-65f0ae8657ae
3a685770-7326-34fc-9f18-e5f5626f3dc5,Please Please Me,1,7,Please Please Me,122000,b720b11f-2c00-4f48-83b9-4aa9d3207e8c
3a685770-7326-34fc-9f18-e5f5626f3dc5,Please Please Me,1,8,Love Me Do,141693,1f518811-7cf9-4bdc-a656-0958e130f312
3a685770-7326-34fc-9f18-e5f5626f3dc5,Please Please Me,1,9,P.S. I Love You,124000,c84e23aa-20d9-45df-85cb-a6ecdba6e44e
3a685770-7326-34fc-9f18-e5f5626f3dc5,Please Please Me,1,10,Baby It’s You,160226,fc36150d-9979-429d-aa9d-b217fd7d7218
3a685770-7326-34fc-9f18-e5f5626f3dc5,Please Please Me,1,11,Do You Want to Know a Secret,117013,b3c37580-789c-42d4-a906-ee0cf5cf4649
3a685770-7326-34fc-9f18-e5f5626f3dc5,Please Please Me,1,12,A Taste of Honey,123480,6794841d-9f38-4e22-865c-fdee1f383043
3a685770-7326-34fc-9f18-e5f5626f3dc5,Please Please Me,1,13,There’s a Place,110493,ee801ae1-001f-4b9e-9ebc-b2d03b8bf672
3a685770-7326-34fc-9f18-e5f5626f3dc5,Please Please Me,1,14,Twist and Shout,154000,735027a3-d183-42a0-a691-7be6c166df2f
3c1b9914-c2c1-4c1c-a53e-f6b6fc52da97,Twist and Shout,1,1,Twist and Shout,153466,af6fb155-b03c-46ea-a44e-22ce394b2a46
3c1b9914-c2c1-4c1c-a53e-f6b6fc52da97,Twist and Shout,1,2,A Taste of Honey,125133,a6fbba57-6e43-4a8b-a017-c9c2cf64b282
3c1b9914-c2c1-4c1c-a53e-f6b6fc52da97,Twist and Shout,1,3,Do You Want to Know a Secret,120000,42df56b9-0aa2-4cb7-bcb5-b8c6d89803de
3c1b9914-c2c1-4c1c-a53e-f6b6fc52da97,Twist and Shout,1,4,There’s a Place,113000,14c4b37f-8a93-4dc3-bc23-2ed86cdb20bb
3d732f2c-2514-42d2-9aa4-546bfcecbb4e,From Me to You,1,1,From Me to You,123840,26b73835-8ae0-4205-9293-7b57c0b9c30d
3d732f2c-2514-42d2-9aa4-546bfcecbb4e,From Me to You,1,2,Ask Me Why,,c8dac115-6c68-4ed7-93ee-b4cf8c26359e
3d732f2c-2514-42d2-9aa4-546bfcecbb4e,From Me to You,1,3,I Saw Her Standing There,168373,0d1961c7-27e9-49ab-b05b-8ffe8078f01b
3d732f2c-2514-42d2-9aa4-546bfcecbb4e,From Me to You,1,4,Please Please Me,131626,e355812f-d06d-4f4c-b424-3c61b429b9f5
3fba454c-3f6d-4a47-8b27-2ad00a81ca16,Please Please Me,1,1,I Saw Her Standing There,175773,0e04d324-4710-422e-8a4a-1d7362caa5ad
3fba454c-3f6d-4a47-8b27-2ad00a81ca16,Please Please Me,1,2,Misery,108547,cd80145d-f897-4469-a7d5-cedc6d83b816
3fba454c-3f6d-4a47-8b27-2ad00a81ca16,Please Please Me,1,3,Anna (Go to Him),177133,59b38ba7-ad30-4dfe-ba41-3d8ee4348c18
3fba454c-3f6d-4a47-8b27-2ad00a81ca16,Please Please Me,1,4,Chains,145080,7c56b21f-17d5-43a3-a698-14373c1f302d
3fba454c-3f6d-4a47-8b27-2ad00a81ca16,Please Please Me,1,5,Boys,146440,606667b6-12ac-4e34-9e42-d5c773916d10
3fba454c-3f6d-4a47-8b27-2ad00a81ca16,Please Please Me,1,6,Ask Me Why,146533,d9944f08-0291-4939-9630-65f0ae8657ae
3fba454c-3f6d-4a47-8b27-2ad00a81ca16,Please Please Me,1,7,Please Please Me,122000,b720b11f-2c00-4f48-83b9-4aa9d3207e8c
3fba454c-3f6d-4a47-8b27-2ad00a81ca16,Please Please Me,1,8,Love Me Do,141693,1f518811-7cf9-4bdc-a656-0958e130f312
3fba454c-3f6d-4a47-8b27-2ad00a81ca16,Please Please Me,1,9,P.S. I Love You,124000,c84e23aa-20d9-45df-85cb-a6ecdba6e44e
3fba454c-3f6d-4a47-8b27-2ad00a81ca16,Please Please Me,1,10,Baby It’s You,160226,fc36150d-9979-429d-aa9d-b217fd7d7218
3fba454c-3f6d-4a47-8b27-2ad00a81ca16,Please Please Me,1,11,Do You Want to Know a Secret,117013,b3c37580-789c-42d4-a906-ee0cf5cf4649
3fba454c-3f6d-4a47-8b27-2ad00a81ca16,Please Please Me,1,12,A Taste of Honey,123480,6794841d-9f38-4e22-865c-fdee1f383043
3fba454c-3f6d-4a47-8b27-2ad00a81ca16,Please Please Me,1,13,There’s a Place,110493,ee801ae1-001f-4b9e-9ebc-b2d03b8bf672
3fba454c-3f6d-4a47-8b27-2ad00a81ca16,Please Please Me,1,14,Twist and Shout,154000,735027a3-d183-42a0-a691-7be6c166df2f
48b2ce07-4f57-37d0-8464-4d1a1e0c3e41,The Beatles’ Hits,1,1,From Me to You,117106,dc87225b-46bc-4a5d-837f-14e7eb8f2ca2
48b2ce07-4f57-37d0-8464-4d1a1e0c3e41,The Beatles’ Hits,1,2,Thank You Girl,123600,72e496b3-73e5-482a-99f8-5a0f9a844391
48b2ce07-4f57-37d0-8464-4d1a1e0c3e41,The Beatles’ Hits,1,3,Please Please Me,122000,b720b11f-2c00-4f48-83b9-4aa9d3207e8c
48b2ce07-4f57-37d0-8464-4d1a1e0c3e41,The Beatles’ Hits,1,4,Love Me Do,141693,1f518811-7cf9-4bdc-a656-0958e130f312
4b4c9d63-f4ad-41e0-9065-a645ea5f9115,Please Please Me / Ask Me Why,1,1,Please Please Me,121786,875c1cf7-f568-4f0d-b5e3-bc8a7614269a
4b4c9d63-f4ad-41e0-9065-a645ea5f9115,Please Please Me / Ask Me Why,1,2,Ask Me Why,142000,c8da403f-3c34-48b0-ae9e-7aa419df07c3
4b54d45d-317b-4e78-a963-08ce756086f7,She Loves You / I’ll Get You,1,1,She Loves You,141333,21047249-7b3f-4651-acca-246669c081fd
4b54d45d-317b-4e78-a963-08ce756086f7,She Loves You / I’ll Get You,1,2,I’ll Get You,125893,5de0bb62-d0aa-47f1-9d04-e7911a7ffdc5
4b7a85ce-9bab-4ce8-8170-17e9f92a1295,I Want to Hold Your Hand / I Saw Her Standing There,1,1,I Want to Hold Your Hand,147000,e9433409-2786-4194-8dfb-9427e6ba34d2
4b7a85ce-9bab-4ce8-8170-17e9f92a1295,I Want to Hold Your Hand / I Saw Her Standing There,1,2,I Saw Her Standing There,175773,0e04d324-4710-422e-8a4a-1d7362caa5ad
